rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,id,senti_lst,label,score
1,What a Headache ... Literally!,"The carpet in my town home is 13+ years old, so it has seen better days. It wasn’t even new when I moved in. And, the management doesn’t offer carpet cleaning anymore (the old one did). They also don’t replace the carpets either, unless you move out.<br /><br />So, naturally I want something to refresh.<br /><br />And, with all the bad things out there, trying to find a nice “good” refreshener is a chore.<br /><br />Seeing this, I thought – “why not” …<br /><br />And, I found out why not.<br /><br />The package is atrocious. The product, despite having a seal, sprinkled out. The seal wasn’t easy to remove, and more product flies out.<br /><br />Let’s talk about scent – if you have a problem with strong scents … STAY AWAY!!<br /><br />Since it is just my mother and I in the household, we have no small kids or pets – we sprinkled this on the carpet.<br /><br />It says to wait 15 minutes. Now, we only sprinkled a small area. But, after 5 minutes, we had to get rid of it. So, we vacuumed it up.<br /><br />THAT MADE IT WORSE! O-M-G!! It smelled like old tuna cans and peppermint! Gross.<br /><br />Effective? I cannot believe any germ would stay around with this. It did lighten the carpet, but I had to toss the rest of this due to the scent.<br /><br />It is definitely not worth the $9.99 it is currently listed as. It isn’t something I would get again or recommend.<br /><br />Now, I need to find out how to get the stench out!",[],B08PMM3MFV,B08PMM3MFV,AF4P6A3SEKS2HCISWAKFZVIFM7NQ,2021-05-28 01:29:21.147,0,False,1937,"('NEGATIVE', 0.9990807771682739)",NEGATIVE,0.9990807771682739
3,A Bit Itchy,"Having eczema and psoriasis on my fingers, sometimes I have to protect them. And, using latex finger cots when I have a sensitivity to latex isn’t easy.<br /><br />Also, I tend to go through a lot of them. Some fingers they are too tight, others too loose.<br /><br />These seeming like the perfect idea – some kind of fabric, reusable (even washable), and easy to store.<br /><br />The problem is the fabric – it is MUCH too rough for my skin. They’re itchy, a bit tight at times, and not easy to use.<br /><br />I’m sure someone else would like this, for me it’s a hard pass.",[],B08WR77FYK,B08WR77FYK,AF4P6A3SEKS2HCISWAKFZVIFM7NQ,2021-05-02 06:14:29.133,0,False,1938,"('NEGATIVE', 0.9984470009803772)",NEGATIVE,0.9984470009803772
4,"Smells Bad, Tastes Good","Looking to get some “good for you” stuff added to my routine, I decided to get this.<br /><br />Now, for the price – I’m not exactly impressed. It does smell rank, but when I mixed it with milk, it tasted pretty good. Even my mother was impressed.<br /><br />I did feel a bit more energetic and it was easy to use.<br /><br />This isn’t something I would get again, but it wasn’t as bad as I thought for my first protein powder go around.",[],B07B4SND5Z,B07B4SND5Z,AF4P6A3SEKS2HCISWAKFZVIFM7NQ,2021-04-09 22:51:57.951,1,False,1939,"('POSITIVE', 0.9967105388641357)",POSITIVE,0.9967105388641357
4,Easy Way to Get D3,"Thanks to the VINE program for a complimentary bottle. A positive review is not required and all thoughts are my own.<br /><br />At my mom’s last doctor’s appointment, they did a bone density scan and it was recommended she get vitamin D as well as calcium.<br /><br />As we don’t go out much due to the pandemic, I thought this was a pretty good way of meeting her needs.<br /><br />The small, easy-to-swallow, capsules are a BONUS. As she lives with me, she hasn’t complained of; nor have I seen any; side effects.<br /><br />Manufactured in the USA and gluten free. The GF is important as she is trying to reduce her gluten intake.<br /><br />Pretty fair price as well.",[],B08HHTN7XG,B08HHTN7XG,AF4P6A3SEKS2HCISWAKFZVIFM7NQ,2021-02-28 01:23:21.764,0,False,1940,"('POSITIVE', 0.9865389466285706)",POSITIVE,0.9865389466285706
3,Not Exactly Helpful,"I very rarely wore sneakers or athletic shoes prior to the pandemic as no matter what brand I bought (Dr. Scholl’s; Etnies; Reebok; Skechers) they hurt my feet. I even tried gel inserts – nothing would help.<br /><br />I often, and with great success, wore flip flops. I wore them at theme parks, at a racetrack, running errands.<br /><br />But, I still craved the security of a sneaker.<br /><br />I decided to get these, and thought they’d work.<br /><br />The BIGGEST issue – no guidelines to cut the insert. And, for what they’re charging paying customers (I got a complimentary review product) – that is really unacceptable. Even the cheap Dr. Scholl’s have guidelines.<br /><br />As far as comfort? These inserts were a tad too stiff and rough. With my feet already having issues – I didn’t want to wait a good two weeks to see how well they worked. Then again, due to the pandemic – that two weeks might be months as I don’t go out. I mostly due curbside, drive-thru, or delivery for what I need.<br /><br />Given the mixed reviews – I don’t think I’d get these again and I would caution against anyone I personally know, purchasing them.",[],B08HGHJJHH,B08HGHJJHH,AF4P6A3SEKS2HCISWAKFZVIFM7NQ,2021-01-31 04:49:30.474,0,False,1941,"('NEGATIVE', 0.9986867308616638)",NEGATIVE,0.9986867308616638
4,Great Set of Gel Colors,"This is one of the RARE color sets that has base, matte top, and glossy top coats. The colors are pretty much “YGWYS” – you get what you see in other words.<br /><br />The base coat does have a HINT of pine scent to it, but the top coat doesn’t. Speaking of smell, these are low odor.<br /><br />Duration? Because my nails grow out so quickly,  I am changing my manicure every 7-10 days. So, I can say they last at least THAT long if done properly.<br /><br />You will need an LED/UV lamp to cure it.",[],B086JGQ1SY,B086JGQ1SY,AF4P6A3SEKS2HCISWAKFZVIFM7NQ,2020-12-07 19:59:05.259,1,False,1942,"('NEGATIVE', 0.9843325614929199)",NEGATIVE,0.9843325614929199
4,Coarse Buffers,"As someone who does their own nails ... these are COARSE buffers for regular, gel, or acrylic nails.<br /><br />However, I really got them for my rough feet. I live in the desert and most of the time I wear flip-flops out. That results in rough, dry, scaly feet. Not even scrubs work. So, I choose a coarse grit buffer and/or file.<br /><br />That does the job! These are also way easier to hold than a file. And, I get into most of the places.<br /><br />Pretty happy with them. Packaging could be better for storage though.",[],B08CVFPCCG,B08CVFPCCG,AF4P6A3SEKS2HCISWAKFZVIFM7NQ,2020-12-01 04:19:50.268,0,False,1943,"('POSITIVE', 0.5430614352226257)",POSITIVE,0.5430614352226257
3,Short Term Use Only,"Finding alternate “straw” options can be overwhelming. Do you want disposable or reusable.<br /><br />In the disposable case, there are only a few choices. Paper is one of them.<br /><br />These are a bit less reliable than other paper straws I’ve used, and they cannot be used for a lengthy period of time weather in soda or tea.<br /><br />They might work temporarily, but they might need to be replaced if using for a lengthy amount of time.",[],B07YJJMTWV,B07YJJMTWV,AF4P6A3SEKS2HCISWAKFZVIFM7NQ,2020-11-14 07:37:12.714,0,False,1944,"('NEGATIVE', 0.9990310668945312)",NEGATIVE,0.9990310668945312
5,Turns a Shower into a Spa,"This set is WONDERFUL!<br /><br />The back scrubber, the facial scrubber, the body brush, the sponge. My goodness! Each shower is a spa experience that is definitely relaxing.<br /><br />Definitely happy with this, would get it again.",[],B08DFV37BF,B08DFV37BF,AF4P6A3SEKS2HCISWAKFZVIFM7NQ,2020-10-17 10:08:11.885,0,False,1945,"('POSITIVE', 0.9998657703399658)",POSITIVE,0.9998657703399658
4,Massaging Scrubber,"I tend to go through back brushes pretty quickly, and I decided to look into a back scrubber like this.<br /><br />I had originally gotten it for my mom as I had gotten another set.<br /><br />She didn’t enjoy it as much as I did and prefers a brush or a chain sponge.<br /><br />For me? I liked it. The bristle side I use more often to scrub/wash my back after shampooing and conditioning my hair.<br /><br />I have a pink one like this and they both work the same – and given my size, it is really easy to use.<br /><br />It also seems long lasting. So, I’m fairly happy with it!",[],B08GL9D3JG,B08GL9D3JG,AF4P6A3SEKS2HCISWAKFZVIFM7NQ,2020-10-16 08:55:02.742,0,False,1946,"('POSITIVE', 0.9929633736610413)",POSITIVE,0.9929633736610413
4,Vegan Vitamin C,"While shaped like bears – these are vegan vitamin C gummies.<br /><br />They are a bit “harder” than some of the other supplements out there, but do work pretty good. There is definitely no after taste.<br /><br />If you’re healthy or have a few issues, you might not see much difference.<br /><br />I use them as a supplement to stay well and healthy which is crucial with the winter months coming up.",[],B08C1K6T7P,B08C1K6T7P,AF4P6A3SEKS2HCISWAKFZVIFM7NQ,2020-10-15 03:40:02.674,0,False,1947,"('POSITIVE', 0.9870583415031433)",POSITIVE,0.9870583415031433
5,Environmentally Friendly Forks,"Sometimes we often need a fork and don’t want to have to wash one up.<br /><br />Weighing the disposable factor against the use of water and soap for ONE fork is sometimes stressful.<br /><br />These forks eliminate that. 100% compostable and disposable.<br /><br />These are more like the “salad” size fork, but could be for smaller kids who can’t yet manage a bigger fork.<br /><br />Durable and better for the environment.<br /><br />Pretty happy with these and I know they’ll last a long time in my house. In the event I need to get more – I’ll definitely get these!<br /><br />FYI: The bigger fork is from a different set. These are the forks on the right.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71lfMgnFxLL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71lfMgnFxLL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71lfMgnFxLL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81YBVJuHNzL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81YBVJuHNzL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81YBVJuHNzL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B07VY7HB21,B07VY7HB21,AF4P6A3SEKS2HCISWAKFZVIFM7NQ,2020-10-08 04:49:09.714,0,False,1948,"('POSITIVE', 0.9908763766288757)",POSITIVE,0.9908763766288757
5,Higher End Vinyl Gloves,"These are the higher end gloves that you might see at fast food places or in higher end hair color kits.<br /><br />They are really “tough” but also comfortable to use. I got them for food use at home because I got tired of scraping food out from under my nails and re-washing my hands countless times as a result.<br /><br />These make food prep and service easy, even though I am only serving myself and my mom.<br /><br />I also don’t have to worry about anything from my nails (despite washing countless times) from getting into the food.<br /><br />They’re pretty easy to slip on and off. They're not quite ""true to size"", but there is barely wiggle room.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71AUVCNTz8L._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71AUVCNTz8L._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71AUVCNTz8L._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71d-dn+H+ML._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71d-dn+H+ML._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71d-dn+H+ML._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B085LBFCP7,B085LBFCP7,AF4P6A3SEKS2HCISWAKFZVIFM7NQ,2020-10-05 03:45:08.658,0,False,1949,"('POSITIVE', 0.7797722816467285)",POSITIVE,0.7797722816467285
4,almost perfect,"I like form  of these, where i don't have to store big plastic bottle of detergent.  they are easy enough to use.<br />for normal dirty clothese, these work fine.  The scent is not too strong, at least for my taste and my husbands.<br />however, he worked in the yard putting up decorations and his clothes were a mix of sweat, dirt and i don't even know what.  I did use double dose and not all the dirt came out.  Most of it did, but there were still a few spots where i can see dirt spots.  My husband said it's ok becasue they are his work clothes but for me, i need my clothes clean, really clean.  the sweat smell came out nicely but i don't think this is strong enough for really tough, deep dirty clothes. We started using different things around the house to be eco friendly and this is a really nice way to add to that.  I did have to wash a few things again and i did use my normal detergent and it came out fine.",[],B08HGFK261,B08HGFK261,AGDQR7EYHX5Z7Q6OCXXTGHQZV7EA,2020-12-07 03:40:08.940,1,False,1950,"('POSITIVE', 0.9565104246139526)",POSITIVE,0.9565104246139526
5,very helpful,"i've seen these on the home shopping channels and was always going to order for my husband, who drives a mini van and is ALWAYS complaining that the windshield is foggy.  The windshield is huge and it was always a big job to be able to twist around to get the windshield, especially at the very bottom.  This does the job.  it protects your knuckles too.  We tried it yesterday and it worked perfectly.  We still had to stretch but not contort ourselves to get the job done.  I used a bit of window cleaner and it really removed the haze effortlessly. It stays secure on your hand too. We haven't tried it on our stainless kitchen yet but that's next.  I think if the microfiber pad would be a tad bidder, it would work too.  it's just a nice product that makes the job of cleaning the windshield much easier.",[],B0849VXV16,B0849VXV16,AGDQR7EYHX5Z7Q6OCXXTGHQZV7EA,2020-11-23 00:12:38.585,1,False,1951,"('POSITIVE', 0.9863907098770142)",POSITIVE,0.9863907098770142
5,perfect for offices,"these are nice and sturdy bags, with tie handles, which is important to me.<br />i put them in our bedrooms, offices and bathrooms.  I also have on in our garage for our kitty litter scooping bag.<br />they are strong.  after a week of scooping kitty litter 2 times a day, i just yanked that bag out of the can on trash day without even thinking about it and it didn't stretch or tear.  i was using another eco friendly bag for the kitty stuff and a few times it did tear.  these have no scent and fit perfectly in those smaller trash cans like bathroom, offices etc.  its a good and sturdy bag that works.",[],B08CGGW243,B08CGGW243,AGDQR7EYHX5Z7Q6OCXXTGHQZV7EA,2020-10-25 18:37:26.366,0,False,1952,"('POSITIVE', 0.9991834759712219)",POSITIVE,0.9991834759712219
5,strong,"let me start off by saying, i'm from philly, home of the superbowl champs, the Eagles !  Dallas is not very welcome around here however, i do like to jab my husband every now and then.  I will be using these for tailgating.  We have season tickets so I will be taking these to a few games, just to freak people out.  I used one to hold some cut up watermelon and take it to work for a few coworkers.  it zipped and unzipped fine.  it didn't leak and didn't stretch.  When i unpacked it at lunch, there wasn't even a drip that came out of it.  for me, that's important.  i take fruit to work every day and also pack fruit for my whole family. i use smaller bags for them but i was treating some coworkers so i needed a large bag like this.  i used a bag to store some soft pretzels and put them in the freezer.  you really can't go wrong with ziploc.  the only thing different is the logo on the bag.  it's really a beautiful star, dallas cowboys star. if you are a dallas fan or know one, this would be a great gift for them.  what i like about ziploc bags is the zipper.  i have had others that the zipper gets stuck and i land up breaking it and the bag is useless.  i used 4 of these bags and the zipper was easy open, and easy close and strong.  i have broken zippers by tugging too hard also.  these are great bags.  this is my normal brand that i buy and have always bought, without the dallas star lol",[],B07D6W5P7J,B07GQ38JY1,AGDQR7EYHX5Z7Q6OCXXTGHQZV7EA,2018-08-21 00:07:11.292,0,False,1953,"('NEGATIVE', 0.9924945831298828)",NEGATIVE,0.9924945831298828
